"project_id","author","code_smells","lines_edited","commits","sonar_smells","mean","std","cv"
org.apache:codec,Sebastian Bazley,11.764705882352942,11.094635526051945,13.741176470588234,13.59545239223117,11643.4,23274.11370331854,1.9989104302281586
org.apache:commons-fileupload,Sean Sullivan,17.647058823529413,4.816531185899871,2.8802880288028803,21.73913043478261,4639.302500000001,9275.898519296752,1.9994166190492537
org.apache:santuario,Sean Mullan,10.244409776391056,2.5827587490923536,7.140369209334726,51.38330933070568,8662.085384615384,17456.472703554984,2.0152736816193473
org.apache:hive,Xuefu Zhang,10.068326577880718,3.196088019491792,3.083214332078411,11.042306065568438,156.38901408450707,315.7048401237863,2.0187149460075924
org.apache:vfs,adammurdoch,19.23076923076923,10.129346802434942,7.80327868852459,15.821608707194054,200.89,426.1074986879429,2.1210986046490263
org.apache:bcel,Torsten Curdt,16.370106761565836,12.966472932341643,4.6578493387004025,10.036432013162534,2457.27,5257.6956215855635,2.1396491315913853
org.apache:collections,Morgan James Delagrange,3.2497678737233056,1.0449173068327113,3.7560011296244,2.842003853564547,143.77625,313.13788842879245,2.177952815077542
org.apache:hive,Ashutosh Chauhan,35.53676896352056,11.035443487476678,10.301181357912501,33.529698836339186,166.42017647058825,378.2795521418089,2.27303900382934
org.apache:commons-io,Niall Pemberton,20.350877192982455,10.551223338601206,10.279531109107303,20.344650205761315,1758.5428571428572,4059.970600663437,2.3087129120411425
org.apache:commons-jexl,Dion Gillard,18.682505399568033,16.481968939194523,22.67379679144385,26.18250618541697,1682.236153846154,3901.7818428989126,2.3194019662329426
org.apache:hive,Sergey Shelukhin,1.3572669368847712,1.5731764513013884,4.0438790081786316,2.6003969243783143,259.9011764705882,604.1726664384124,2.324624592481534
org.apache:santuario,Colm O hEigeartaigh,40.82163286531461,19.926216867021243,21.699756182514804,12.822456353116552,837.2769072164948,1961.427240012019,2.342626702237295
